三鷹,0
吉祥寺,3
西荻窪,5
荻窪,7
阿佐ヶ谷,9
高円寺,11
中野,14
東中野,16
大久保,18
新宿,20
代々木,22
千駄ヶ谷,23
信濃町,25
四ツ谷,27
市ヶ谷,29
飯田橋,31
水道橋,32
御茶ノ水,36
秋葉原,38
浅草橋,40
両国,41
錦糸町,45
亀戸,46
平井,49
新小岩,51
小岩,54
市川,58
本八幡,61
下総中山,63
西船橋,67
船橋,70
東船橋,72
津田沼,75
幕張本郷,78
幕張,81
新検見川,83
稲毛,86
西千葉,88
千葉,90
